Comment_id|Tag_id
133716|23376
133716|24437
133716|26028
133716|33033
133718|26014
133718|26190
133718|32284
133718|35067
133720|24213
133720|26014
133720|26110
133720|26190
133724|26190
133724|31032
133724|32284
133724|32376
133728|30674
133728|30811
133728|32284
133728|35067
133732|26236
133732|28217
133735|26236
133735|28217
133735|34877
133738|26215
133738|26236
133738|32135
133738|34877
133740|23239
133740|33458
133747|28217
133747|30227
133749|38461
133753|26267
133753|34953
133755|23239
133755|26266
133755|29474
133755|32301
133759|33692
133759|34953
133761|24438
133761|26267
133761|34953
133763|30190
133763|33692
133765|29161
133765|35262
133766|23239
133766|25329
133766|30315
133767|26024
133767|33692
133767|34953
133770|23239
133770|23814
133770|24657
133770|26208
133770|29085
133770|36628
133773|23239
133773|24037
133773|25272
133773|26196
133773|28291
133773|28335
133773|32384
133775|23239
133775|25272
133775|26108
133775|26110
133775|26247
133775|30197
133777|23239
133777|25306
133777|26108
133777|26110
133777|26209
133777|26247
133777|37625
133779|24904
133779|26031
133779|26041
133779|28291
133779|34714
133780|26031
133780|26041
133780|26235
133780|26295
133780|34714
133780|34896
133781|25272
133781|26196
133781|26247
133781|26321
133781|32488
133781|35934
133783|24037
133783|24905
133783|25272
133783|26058
133783|26173
133783|26196
133783|28335
133783|32384
133783|36519
133787|26196
133787|26313
133787|26321
133787|28307
133787|30282
133788|25226
133788|26069
133788|26146
133788|28291
133788|34714
133789|23239
133789|23706
133789|28291
133789|30246
133789|32384
133789|32572
133789|35650
133792|23239
133792|26121
133792|38034
133795|23239
133795|29630
133801|24016
133801|25272
133801|26058
133801|26244
133801|26318
133801|33174
133806|23239
133806|25272
133806|25327
133806|26318
133806|29605
133806|30830
133806|36957
133807|23239
133807|25272
133807|25327
133807|26102
133807|26318
133807|30198
133807|30785
133807|30800
133807|30830
133809|24016
133809|25272
133809|25340
133809|26058
133809|26244
133809|26318
133809|29720
133809|30817
133812|23801
133812|24016
133812|25272
133812|26058
133812|26244
133812|26318
133812|28135
133812|30982
133812|33174
133813|23239
133813|24027
133813|25327
133813|26318
133813|31724
133813|35654
133817|23239
133817|23760
133817|24910
133817|26247
133817|28376
133818|23239
133818|26095
133818|28376
133818|35226
133818|36109
133823|23239
133823|23760
133823|24910
133823|25333
133823|26247
133823|26339
133823|28293
133827|23239
133827|26040
133827|26095
133827|35226
133827|36109
133827|37668
133827|38701
133829|23239
133829|26058
133829|26107
133829|26185
133829|36325
133836|26058
133836|29332
133836|35259
133841|26058
133841|26070
133841|29332
133841|30763
133841|35259
133846|23239
133846|26058
133846|26185
133846|29268
133846|31262
133846|31789
133846|36325
133857|23239
133857|32590
133865|23239
133865|26025
133865|26044
133865|26069
133865|29676
133865|29694
133868|24419
133868|25288
133868|28303
133868|29575
133868|30961
133868|32507
133875|26019
133875|26093
133875|29648
133875|30823
133875|32526
133875|34535
133877|24012
133877|26093
133877|29095
133877|30823
133877|32384
133877|34535
133878|24419
133878|25288
133878|26054
133878|28303
133878|29575
133878|30961
133878|32457
133878|32507
133878|36819
133883|24432
133883|26058
133883|28295
133883|30766
133883|32434
133890|24421
133890|26147
133890|26319
133890|32404
133891|24421
133891|26147
133891|26319
133891|30192
133891|34810
133892|23646
133892|23813
133892|26086
133892|26147
133892|31372
133895|26086
133895|26309
133895|28133
133895|31372
133895|36158
133898|26256
133898|26319
133898|32294
133898|34810
133898|35528
133902|23646
133902|28356
133902|29638
133902|30816
133902|34160
133902|34973
133904|23517
133904|23646
133904|25297
133904|28356
133904|30816
133904|32336
133905|23646
133905|29638
133905|30753
133905|32374
133905|32572
133905|34160
133909|23760
133909|31791
133909|36663
133912|25324
133912|31791
133912|32351
133919|23646
133919|32594
133927|28339
133927|34877
133927|38378
133928|32361
133928|35031
133928|38378
133929|28339
133929|32586
133929|34877
133929|34887
133932|30475
133932|34861
133935|23646
133935|26141
133935|33121
133937|26219
133937|28300
133937|31716
133937|36277
133944|23242
133944|24267
133944|26254
133944|29066
133944|32095
133953|24267
133953|24908
133953|29066
133953|30721
133953|32095
133953|34223
133955|24267
133955|26216
133955|29589
133955|30814
133960|32996
133961|23535
133961|23830
133961|25225
133961|34836
133961|37329
133967|25229
133967|26123
133967|30170
133967|34464
133967|36528
133978|23295
133978|26115
133978|26123
133978|30128
133978|34914
133978|36249
133985|23295
133985|26123
133985|26178
133985|26317
133985|28291
133985|30128
133985|34914
133985|36249
133986|23819
133986|24422
133986|32097
133986|32472
133988|30222
133988|32097
133988|32506
133990|26295
133990|29421
133990|34829
133990|34979
133990|35631
133991|26295
133991|28322
133991|29111
133991|30394
133991|34829
133991|34979
133992|23819
133992|28339
133992|32097
133992|32472
133992|34841
133993|24014
133993|24422
133993|26247
133993|32280
133993|35631
133993|36991
133999|24029
133999|26295
133999|28297
133999|28410
133999|35631
134004|26342
134004|30219
134004|32352
134006|24270
134006|28311
134006|29616
134006|30166
134006|30784
134006|32287
134006|32384
134006|34055
134008|23646
134008|24434
134008|26234
134008|28892
134008|29616
134008|34570
134008|34612
134008|34908
134008|35837
134014|26227
134014|28469
134014|28892
134014|30201
134014|33273
134014|34570
134014|34612
134014|37821
134015|23533
134015|24430
134015|26146
134015|29136
134015|30166
134015|32384
134015|34055
134019|24686
134019|26295
134019|28304
134019|28311
134019|29616
134019|30784
134019|32287
134019|34055
134019|34369
134020|23646
134020|24270
134020|24434
134020|26192
134020|28330
134020|29389
134020|29616
134020|29743
134020|32384
134020|34908
134028|23374
134028|35524
134029|23374
134029|35524
134029|35567
134034|35586
134037|31773
134038|24415
134038|35586
134042|24415
134042|26269
134042|35586
134044|32421
134044|35586
134046|23374
134046|26222
134049|23374
134049|32374
134051|23374
134051|25005
134054|24909
134056|25005
134056|28336
134057|26146
134059|28338
134060|28830
134061|30150
134070|32530
134071|23374
134071|26141
134075|25306
134075|32380
134076|32380
134076|33288
134078|25099
134078|25306
134078|32380
134087|32338
134087|33288
134088|25306
134088|28654
134090|23827
134090|25306
134092|25007
134094|25306
134094|30187
134096|35528
134097|26098
134097|35528
134102|26198
134102|35528
134105|23295
134109|24415
134109|25306
134112|24415
134112|32486
134115|25224
134115|25306
134118|25306
134118|32284
134119|25306
134119|28080
134122|24428
134122|25306
134125|25306
134125|25311
134129|34875
134132|24850
134132|26041
134132|26263
134132|32581
134132|34807
134132|35403
134133|24850
134133|26207
134133|26263
134133|26330
134133|26350
134133|32581
134133|34807
134133|35403
134134|24850
134134|25262
134134|28380
134134|29969
134134|32581
134134|34486
134134|35403
134137|23833
134137|26263
134137|26330
134137|26350
134137|29654
134137|29969
134137|32581
134137|34807
134137|35403
134137|37711
134138|24257
134138|24850
134138|25239
134138|25240
134138|28380
134138|32581
134138|34486
134138|34989
134139|23694
134139|24424
134139|24850
134139|25262
134139|28355
134139|28380
134139|32385
134141|24427
134141|24777
134141|24850
134141|25356
134141|26015
134141|30174
134142|23652
134142|24850
134142|25262
134142|28269
134142|32385
134142|36061
134142|38201
134145|23694
134145|24011
134145|24424
134145|24851
134145|25262
134145|26308
134145|26327
134147|23652
134147|26180
134147|30748
134147|32481
134147|34981
134147|36061
134156|29649
134157|26131
134159|25291
134160|32118
134163|28230
134171|23519
134171|23817
134171|25344
134171|28321
134171|34226
134171|34781
134173|23817
134173|24998
134173|29781
134173|34781
134173|34793
134174|24016
134174|24777
134174|26257
134174|28368
134174|28420
134175|23519
134175|26208
134175|28321
134175|28416
134175|29311
134175|34781
134178|25237
134178|26208
134178|28416
134178|29274
134178|29311
134178|30181
134182|24777
134182|26213
134182|28378
134182|34116
134182|35289
134182|35983
134184|24777
134184|26020
134184|26215
134184|32407
134184|34116
134184|35289
134185|26049
134185|28630
134185|30809
134185|32407
134185|34116
134186|26219
134186|29694
134186|33393
134186|34116
134190|26306
134190|33765
134190|34364
134190|37095
134190|37589
134195|24022
134195|26215
134195|28362
134195|30187
134195|30268
134195|33273
134195|36286
134197|24022
134197|26215
134197|28181
134197|28362
134197|29598
134197|29669
134197|30187
134197|30268
134197|33200
134197|33273
134197|36286
134198|24917
134198|26165
134198|26213
134198|28296
134198|30597
134198|32275
134198|33273
134199|26122
134199|26165
134199|26213
134199|28296
134199|29084
134199|30597
134199|32331
134199|33264
134200|24022
134200|25293
134200|26215
134200|26227
134200|28362
134200|30268
134200|32047
134200|32099
134203|26066
134203|28335
134203|29732
134203|30147
134203|33273
134203|36286
134207|25257
134207|26083
134207|26235
134208|23294
134208|26085
134208|26172
134208|26209
134208|26339
134208|32555
134212|26085
134212|26339
134212|28383
134212|32431
134212|33725
134212|34319
134217|24016
134217|25257
134217|26083
134217|26235
134217|32522
134222|33359
134222|35817
134224|23815
134224|24412
134224|30239
134224|32326
134229|23820
134229|24656
134229|26202
134231|23820
134231|24656
134231|29158
134231|31230
134233|26151
134233|29768
134234|26151
134234|29768
134234|32825
134235|29768
134235|32825
134235|32977
134235|33386
134237|23532
134237|32827
134239|23532
134239|36031
134244|23532
134244|28987
134246|30129
134248|23532
134248|31335
134249|23532
134249|36152
134250|23532
134250|32433
134251|31076
134252|31177
134254|25358
134256|29638
134258|30225
134261|24011
134261|26176
134261|28617
134261|29774
134262|24657
134262|28912
134263|24011
134263|26176
134263|28617
134263|30201
134263|31906
134264|24011
134264|28141
134264|28617
134264|29774
134264|34988
134268|23808
134268|28383
134268|29774
134268|35473
134269|23532
134269|28366
134269|28617
134269|29774
134269|32468
134270|25302
134270|29774
134270|30734
134274|26049
134275|26015
134282|23532
134282|24410
134282|26203
134282|33172
134283|23532
134283|23813
134283|29317
134287|23532
134287|25267
134287|29317
134287|29936
134297|28235
134299|23532
134299|31094
134300|28700
134300|31094
134302|23532
134302|33498
134309|35029
134310|37350
134314|23374
134314|23677
134314|30575
134314|34907
134315|23374
134315|23677
134315|28384
134315|35277
134316|23677
134316|24657
134316|29219
134316|30575
134316|34907
134319|25255
134319|26145
134319|30575
134320|29065
134320|30575
134320|31382
134323|25255
134323|26145
134323|30003
134323|34379
134324|25355
134324|29065
134324|32559
134326|23677
134326|24657
134326|26069
134326|26198
134326|30575
134326|34907
134326|37782
134328|23532
134328|30090
134328|33690
134332|23532
134332|24880
134332|28398
134332|30090
134337|30090
134337|33387
134337|34616
134339|23522
134340|23532
134340|23677
134340|33478
134356|23532
134356|24433
134356|29714
134356|35644
134357|24433
134357|26334
134357|29714
134357|33414
134357|35644
134358|28395
134358|36705
134367|29028
134367|32702
134367|33414
134367|35072
134368|23532
134368|26215
134368|30575
134368|30671
134368|36826
134370|23532
134370|28330
134370|30753
134370|36826
134373|26268
134373|28330
134373|30753
134373|34851
134373|36826
134378|23532
134378|26307
134380|23532
134380|29040
134382|29416
134385|29416
134385|34795
134388|26123
134388|34795
134392|30821
134398|23532
134398|26308
134398|28617
134398|35405
134399|23694
134399|26293
134399|28617
134400|23532
134400|28383
134400|33129
134400|33679
134400|36738
134404|23532
134404|26073
134404|32463
134404|33679
134404|37929
134405|23532
134405|24047
134405|26073
134405|28424
134405|30838
134405|32463
134405|37929
134406|29962
134406|32305
134406|33679
134408|23517
134408|26154
134408|28383
134408|33679
134408|34759
134408|36738
134413|23532
134413|26197
134413|29623
134413|33526
134416|26197
134416|30268
134416|34651
134425|23532
134425|25226
134425|28387
134426|23532
134426|28387
134426|30448
134426|34338
134428|23532
134428|33481
134434|23532
134434|26203
134434|30060
134434|30755
134440|23532
134440|28388
134440|29263
134440|31836
134441|23532
134441|25253
134441|26203
134441|32916
134444|23532
134444|26086
134444|28909
134444|30060
134446|32268
134447|32268
134447|32273
134449|24985
134449|32268
134449|32273
134450|24985
134450|28325
134450|30834
134450|32273
134453|32713
134454|28428
134460|29004
134461|28080
134461|37232
134463|29004
134463|31688
134465|25317
134465|28428
134466|25317
134466|32259
134467|24019
134467|28428
134469|28080
134469|32589
134475|28080
134475|32355
134476|28080
134476|34783
134477|26131
134477|28080
134477|34783
134480|25005
134480|28080
134481|25005
134481|28080
134481|30785
134483|24657
134483|28080
134484|31348
134485|24415
134487|25005
134487|28080
134487|28312
134487|30785
134487|32431
134493|23294
134493|24014
134493|25005
134493|26149
134493|28080
134493|28312
134493|30785
134498|25005
134498|28080
134498|32521
134498|35468
134503|28080
134503|29658
134511|25241
134519|32409
134520|33225
134525|28421
134525|32409
134531|28080
134531|32425
134532|35240
134537|28080
134537|32468
134541|28080
134541|34883
134545|25314
134545|28080
134546|30213
134551|28080
134551|34942
134552|28080
134552|32355
134552|34942
134557|24034
134557|29201
134558|28080
134558|35257
134564|24999
134564|28080
134567|26020
134568|24999
134568|34984
134569|25294
134573|28080
134573|35257
134573|35531
134576|24422
134576|24999
134576|28080
134581|24999
134581|28080
134588|24408
134591|32295
134592|24999
134592|28399
134595|24999
134595|28390
134595|28399
134602|24994
134603|26332
134604|35506
134605|29606
134615|29606
134615|30239
134619|24425
134620|24425
134620|24904
134623|28080
134623|32322
134629|26283
134630|32582
134632|32722
134633|34882
134635|28080
134635|34955
134647|25340
134647|28080
134653|26068
134653|26267
134653|28081
134653|28362
134653|30154
134653|31502
134653|31888
134653|32015
134653|33555
134654|24429
134654|25256
134654|26025
134654|26068
134654|28362
134654|30154
134654|32015
134654|36064
134654|38077
134655|23822
134655|25256
134655|26025
134655|26068
134655|28362
134655|29135
134655|32015
134655|32479
134655|33173
134655|35208
134655|38077
134656|25241
134656|26068
134656|26258
134656|26267
134656|28362
134656|32015
134656|34482
134656|34516
134656|38386
134657|23822
134657|25324
134657|26025
134657|28362
134657|30787
134657|32015
134657|32297
134657|32437
134657|32479
134657|32565
134657|33342
134657|35208
134660|24919
134660|25324
134660|26022
134660|26026
134660|26170
134660|28362
134660|29606
134660|30787
134660|32015
134660|32297
134660|32565
134663|23822
134663|25224
134663|26068
134663|26098
134663|28362
134663|29135
134663|29591
134663|30182
134663|32015
134663|32473
134663|32479
134663|32568
134663|35208
134672|24421
134672|28081
134675|25237
134675|26013
134675|29249
134675|32722
134675|36611
134676|24441
134676|26289
134676|28081
134676|30838
134676|32417
134676|34949
134677|24441
134677|26121
134677|30177
134677|32623
134681|23708
134681|28081
134681|29606
134682|23708
134682|32079
134688|26077
134688|32397
134688|35541
134690|25223
134690|26121
134690|31213
134690|31892
134690|32397
134693|23695
134693|26121
134693|26299
134693|28081
134693|31213
134700|23518
134700|26332
134700|28863
134700|32474
134704|25234
134704|28081
134704|30742
134704|35358
134708|23518
134708|24027
134708|32409
134711|24905
134711|26013
134711|26148
134711|31691
134711|36244
134712|26076
134712|26148
134712|26329
134712|28081
134712|30208
134712|38079
134714|24021
134714|26317
134714|28081
134714|34068
134714|36244
134715|26329
134715|28423
134715|29053
134715|30200
134715|30208
134717|24905
134717|25343
134717|26148
134717|28704
134717|36244
134717|37295
134720|23520
134720|26148
134720|28081
134720|28683
134720|30008
134720|32308
134720|36244
134721|26023
134721|28388
134721|32308
134721|32616
134721|33693
134722|24784
134722|28081
134722|28255
134725|25244
134725|25329
134725|26085
134725|28081
134725|34867
134725|38650
134727|25225
134727|28081
134727|28704
134727|34810
134727|34867
134728|28081
134728|28704
134728|30585
134728|33649
134728|35238
134731|25325
134731|26085
134731|28362
134731|32684
134731|34867
134732|23383
134732|24212
134732|25244
134732|28081
134732|34518
134732|38650
134733|25244
134733|26016
134733|26114
134733|28081
134733|38650
134739|26046
134739|28383
134739|29270
134739|29959
134740|23377
134740|26046
134740|30527
134740|37260
134742|23758
134742|24434
134742|24880
134742|29671
134742|32408
134744|23758
134744|24015
134744|25342
134744|28322
134744|29671
134746|23758
134746|24015
134746|26076
134746|29671
134746|34793
134751|24434
134751|28403
134751|29671
134751|30796
134751|32408
134751|34533
134753|24411
134753|28293
134753|28356
134753|34967
134753|36257
134758|23803
134758|26061
134758|28293
134758|32331
134759|23378
134759|23803
134759|28293
134759|30098
134763|24389
134763|24760
134763|30226
134763|31644
134763|32015
134763|33938
134767|24760
134767|26194
134767|28394
134767|32015
134767|34796
134770|23803
134770|24389
134770|24760
134770|25221
134770|25258
134770|26176
134770|32280
134770|36029
134779|23646
134779|26178
134779|28351
134779|31029
134781|26178
134781|26334
134781|28351
134781|30035
134781|31029
134782|26237
134782|34459
134782|34650
134783|23646
134783|25166
134783|28351
134783|34008
134788|24611
134788|28846
134788|29505
134788|30636
134788|31283
134788|32455
134788|32536
134791|23376
134791|24880
134791|26261
134791|29180
134791|29505
134791|30636
134791|31283
134791|32455
134798|24611
134798|28127
134798|28846
134798|30636
134798|32406
134798|32536
134798|35526
134798|36804
134801|30631
134803|24611
134803|31617
134811|23242
134811|25190
134811|25233
134811|26116
134811|29472
134811|32460
134815|25233
134815|25244
134815|29101
134815|32424
134815|35018
134817|23242
134817|25236
134817|34634
134819|23242
134819|25268
134819|30809
134819|32722
134820|24741
134820|26130
134820|28883
134823|23242
134823|30809
134823|32303
134823|32397
134823|32722
134824|23242
134824|26187
134824|26312
134824|30809
134824|32303
134824|32397
134824|32722
134824|35470
134827|26312
134827|30592
134827|32303
134827|32397
134827|32939
134827|34683
134827|36404
134831|28401
134834|23801
134835|23801
134835|35262
134838|23694
134838|23801
134840|23758
134840|29604
134842|32449
134845|28430
134846|25229
134846|28430
134847|23758
134847|28330
134849|28430
134849|34938
134850|30783
134850|34938
134855|26061
134855|28430
134858|23525
134858|25229
134858|28430
134860|29979
134860|30783
134862|32383
134866|23758
134866|36268
134871|23758
134871|37311
134876|29895
134877|29679
134879|29895
134879|30973
134885|26173
134885|28369
134885|32304
134894|24684
134894|25241
134894|34218
134901|31801
134901|35252
134903|26255
134903|31930
134903|34218
134908|35084
134909|35353
134910|29394
134910|35353
134913|34832
134914|23442
134914|32440
134916|23442
134916|26106
134916|34925
134917|23442
134917|26106
134917|28303
134917|28322
134917|34925
134922|23442
134922|26190
134925|34886
134929|23242
134929|32442
134930|34646
134931|32442
134931|36352
134934|26105
134937|34861
134938|23242
134938|26076
134939|26221
134940|26303
134944|29638
134944|34611
134947|25268
134947|29638
134948|24760
134948|26312
134948|32465
134948|34753
134949|29495
134953|25343
134953|29638
134956|24389
134956|24760
134956|28297
134956|32465
134956|34890
134957|24389
134957|24760
134957|28297
134957|30754
134957|32499
134957|32632
134968|23385
134968|24760
134968|29673
134968|30227
134968|32356
134969|25275
134969|29639
134969|30227
134972|29614
134972|29639
134972|32281
134973|26207
134973|29614
134973|35223
134974|26207
134974|29614
134974|32381
134974|33092
134977|24019
134977|29639
134977|30227
134977|34792
134978|23385
134978|23833
134978|24760
134978|29692
134978|30227
134978|35693
134980|24019
134980|29605
134980|29624
134980|30227
134980|34792
134981|24760
134981|26020
134981|32825
134981|35124
134981|37271
134982|26240
134982|29588
134982|31749
134989|24760
134989|29671
134989|30817
134989|31122
134989|31749
134989|36035
134992|24741
134992|29601
135002|25233
135002|26219
135002|28400
135002|31095
135002|31266
135002|33898
135002|34644
135003|26219
135003|28400
135003|29895
135003|32116
135003|32729
135003|38354
135007|23824
135007|26200
135007|26227
135007|26233
135007|28400
135007|29548
135007|32410
135007|33898
135012|24760
135012|25272
135015|24760
135015|33366
135017|24760
135017|25272
135017|30258
135022|28893
135027|23442
135029|23442
135029|25306
135033|24760
135033|25270
135033|29605
135033|30188
135033|30216
135033|31567
135035|23520
135035|24760
135035|25270
135035|30253
135035|31567
135035|38398
135040|24760
135040|30293
135040|30793
135040|30825
135040|33038
135040|36424
135047|24760
135047|28412
135047|30271
135047|36088
135048|24760
135048|30599
135048|33448
135049|28412
135049|30176
135049|33397
135053|25278
135053|30798
135053|30818
135053|31700
135053|32308
135053|37335
135060|23531
135060|24760
135060|25324
135060|32827
135060|33229
135060|33400
135061|24760
135061|26337
135061|30198
135061|30798
135061|35402
135063|25324
135063|30798
135063|30967
135063|32584
135063|33400
135064|24760
135064|28304
135064|28367
135064|30198
135064|31591
135065|24760
135065|26159
135065|28961
135065|29510
135065|30798
135068|23295
135068|26238
135068|30229
135072|23295
135072|26238
135072|29025
135072|34416
135074|23295
135074|28348
135074|30861
135077|26109
135078|26211
135080|24760
135080|28412
135087|24646
135087|28083
135087|28099
135087|29320
135087|29881
135087|33446
135089|23828
135089|28099
135089|29320
135089|29655
135089|32577
135089|33446
135094|24432
135094|26161
135094|28099
135094|30192
135094|32427
135098|26034
135098|26257
135098|28083
135098|29320
135098|33246
135104|26035
135104|26040
135104|26282
135104|26325
135104|28099
135104|30574
135104|34721
135106|26035
135106|29389
135106|30508
135106|32599
135106|35248
135111|30253
135112|29604
135112|30253
135114|35351
135121|24259
135123|29669
135126|33306
135129|24985
135129|30066
135130|23377
135130|24985
135134|24985
135134|32333
135137|35975
135143|28369
135143|35975
135144|32323
135144|35975
135146|24985
135146|29616
135155|30166
135156|34992
135158|24985
135158|28184
135161|34601
135167|24852
135167|24985
135168|24985
135168|32290
135170|26030
135174|30250
135175|24985
135175|32290
135175|34823
135176|24985
135176|26276
135177|24985
135177|26276
135177|32529
135178|24985
135178|26276
135178|29676
135178|32529
135178|38966
135180|26276
135180|30798
135180|32516
135184|24985
135184|28342
135184|30289
135184|32529
135185|30212
135186|26041
135199|35975
135205|28343
135208|25262
135208|28343
135209|29043
135211|28343
135211|30199
135213|28178
135215|26180
135220|26180
135220|26227
135221|25352
135221|26180
135229|24985
135229|32803
135230|33450
135232|32268
135233|33450
135233|35517
135235|26243
135238|24985
135238|25264
135241|24985
135241|26270
135245|34771
135247|32433
135252|28802
135252|32433
135255|25253
135256|24985
135256|30176
135258|24680
135261|26041
135262|24025
135262|24985
135263|24999
135265|24985
135265|36640
135270|24985
135270|32571
135271|30248
135275|29604
135275|36640
135277|24985
135277|25232
135277|36640
135278|24985
135278|26127
135280|28544
135281|26246
135283|24985
135283|25332
135284|24985
135284|29647
135287|23532
135287|28544
135288|29647
135288|32326
135289|26284
135289|28544
135298|24985
135298|29604
135299|24985
135299|26142
135300|36188
135302|24985
135302|26233
135312|30218
135314|24985
135314|32565
135320|29132
135323|25249
135323|29132
135324|26037
135331|34899
135332|24442
135338|30227
135339|24442
135339|24611
135340|30041
135340|34899
135344|29656
135345|24985
135345|25309
135346|35230
135347|33176
135347|35230
135353|29628
135353|33176
135353|35230
135354|32281
135355|23375
135359|24415
135362|31061
135363|32414
135367|29595
135376|28421
135377|28252
135377|28421
135378|34643
135382|32433
135399|23809
135400|23809
135400|35283
135406|32297
135416|23760
135416|25353
135416|26143
135416|31753
135416|34926
135420|24266
135420|24762
135420|26143
135420|30269
135420|36840
135421|24762
135421|25246
135421|30750
135423|24762
135423|26015
135423|26337
135423|32431
135423|32546
135427|23812
135427|24762
135427|26015
135427|26204
135427|37144
135429|26106
135429|26337
135429|32460
135429|32546
135429|34924
135430|24762
135430|24783
135430|26015
135430|26204
135430|32330
135430|38079
135432|23812
135432|24040
135432|24762
135432|24905
135432|35328
135434|28398
135434|28677
135434|35613
135436|26100
135436|26106
135436|26337
135436|28474
135436|32460
135436|34833
135437|23808
135437|28474
135437|33370
135437|35847
135439|26196
135439|26262
135439|28081
135439|30175
135439|30393
135441|25294
135441|25298
135441|32449
135441|32775
135443|25352
135443|28081
135443|35526
135451|25298
135451|28388
135451|33618
135454|28081
135454|30838
135454|33622
135454|34536
135462|26216
135462|30242
135465|25170
135465|25351
135465|26090
135465|28420
135465|35761
135467|23833
135467|25336
135467|26070
135467|26090
135467|28729
135467|30853
135468|25335
135468|26052
135468|28562
135468|28729
135468|30182
135470|25170
135470|25344
135470|25348
135470|25351
135470|26034
135470|28420
135473|24717
135473|29147
135473|29625
135473|29709
135473|36906
135474|29147
135474|29625
135474|29669
135474|31167
135474|32323
135474|36906
135475|24428
135475|24438
135475|29147
135475|30205
135475|36906
135477|24263
135477|24428
135477|26234
135477|32674
135479|24263
135479|32390
135479|32674
135479|35701
135486|24412
135486|24717
135486|29709
135486|30865
135486|36906
135486|38084
135489|24989
135489|25170
135489|25339
135489|29994
135489|32288
135489|32335
135489|34935
135489|36165
135495|24989
135495|25170
135495|25281
135495|25339
135495|28358
135495|28367
135495|32288
135495|32335
135495|35683
135498|24040
135498|24989
135498|25221
135498|28342
135498|28824
135498|30235
135498|30802
135498|36165
135503|23806
135503|24989
135503|25170
135503|25339
135503|26016
135503|28425
135503|29596
135503|32477
135503|35683
135505|24030
135505|24040
135505|24270
135505|24424
135505|25221
135505|28111
135505|30802
135505|36165
135509|25170
135509|30186
135509|30760
135509|32467
135509|32511
135511|28344
135511|30814
135511|32467
135512|30760
135512|32511
135512|34493
135512|36362
135512|38028
135513|24741
135513|30760
135513|34636
135513|35230
135513|38028
135515|25170
135515|30186
135515|30218
135515|32467
135515|35687
135517|24423
135517|30599
135517|30760
135517|31728
135517|34493
135517|38028
135519|26268
135519|30186
135519|30800
135519|36057
135522|30760
135522|30966
135522|32271
135522|32511
135522|33265
135524|23514
135524|23797
135524|29673
135524|30186
135527|25353
135527|28845
135527|31081
135527|32355
135530|25230
135530|31081
135530|35690
135538|25170
135538|30000
135538|30742
135538|31858
135544|24010
135544|28081
135544|28782
135544|32510
135546|24010
135546|26020
135546|28081
135546|32510
135546|34390
135551|24010
135551|28782
135551|31626
135551|32510
135551|34505
135554|24010
135554|30805
135554|34496
135556|24010
135556|29685
135556|30805
135556|35029
135562|30796
135562|33108
135562|33658
135565|24717
135565|28230
135565|30738
135565|30796
135574|23832
135574|25170
135574|28369
135574|30272
135574|33921
135574|35356
135575|28369
135575|29649
135575|29987
135575|31627
135578|28369
135578|29649
135578|32422
135578|34873
135580|23832
135580|26037
135580|30272
135580|30438
135580|33744
135580|33921
135580|35356
135581|30438
135581|32577
135581|33921
135581|34779
135581|35356
135581|35506
135581|35992
135583|25170
135583|28369
135583|32296
135583|34928
135583|35332
135583|35356
135586|23527
135586|26284
135586|28369
135591|23705
135591|30852
135591|31795
135591|32050
135591|34366
135591|35334
135592|24437
135592|24762
135592|25237
135592|26078
135592|30188
135596|24437
135596|24762
135596|25241
135596|25273
135596|28085
135597|24762
135597|26113
135597|29697
135597|30852
135597|31795
135597|36372
135599|24639
135599|30852
135599|31795
135599|32050
135599|34993
135599|35334
135599|36505
135601|24413
135601|24437
135601|24762
135601|25237
135601|29399
135601|35226
135602|24762
135602|26113
135602|30852
135602|31795
135602|32363
135602|33752
135602|37278
135603|23705
135603|25256
135603|26254
135603|30852
135603|31795
135603|32799
135603|34366
135603|35334
135612|30270
135612|30763
135612|33406
135612|34954
135612|36529
135616|24428
135616|25170
135616|26029
135616|26276
135616|26333
135616|28693
135616|29062
135616|31763
135616|32316
135616|32577
135619|24257
135619|28362
135619|28710
135619|29676
135619|30213
135619|34521
135621|28349
135621|28362
135621|30259
135621|32527
135621|34979
135627|26140
135627|26339
135627|30259
135627|32527
135627|33226
135629|26140
135629|26197
135629|30259
135629|32400
135629|32527
135629|33226
135629|36877
135637|24762
135637|26263
135637|28362
135637|29676
135637|34870
135637|35534
135639|23708
135639|24920
135639|25170
135639|28678
135639|35288
135644|24920
135644|28576
135644|30762
135644|34789
135644|35288
135650|24920
135650|25314
135650|26015
135650|28250
135650|35288
135651|26052
135651|26128
135651|26182
135651|30616
135651|30916
135651|36056
135651|36894
135658|24762
135658|26052
135658|28427
135658|28864
135658|29622
135658|29644
135658|32277
135658|32524
135658|34954
135661|26038
135661|26182
135661|30760
135661|31317
135661|32509
135661|36894
135662|28427
135662|28759
135662|28864
135662|30616
135662|34904
135662|35752
135662|38553
135663|25353
135663|26052
135663|28427
135663|29324
135663|29654
135663|30199
135663|32375
135664|28427
135664|30212
135664|32488
135664|34877
135664|34904
135664|36858
135664|38553
135665|23803
135665|23826
135665|24762
135665|28351
135665|28427
135665|30199
135665|30616
135665|32398
135665|36894
135668|24994
135668|28759
135668|28864
135668|30173
135668|32460
135668|35362
135668|35752
135668|38553
135675|25170
135675|25290
135675|26204
135675|29636
135675|30254
135675|32101
135675|32367
135675|32403
135675|34887
135678|26097
135678|26248
135678|30253
